# time(ps), Replica_0 Replica_1 Replica_2 Replica_3 Replica_4 Replica_5 Replica_6 Replica_7 Replica_8 Replica_9 Replica_10
# NetCDF: output.nc
# Checkpoint: output_checkpoint.nc
# Replicas processed: 0,1,2,3,4,5,6,7,8,9,10
# Skip: 1, dt: 5.0000 ps
1040.0 2.5996 1.8297 2.2007 1.6186 2.6825 1.9430 2.3880 1.9141 2.3326 1.8013 3.4455
1045.0 2.9963 2.1755 2.2020 1.7840 2.6857 2.2974 2.5566 2.0675 2.5101 1.9506 3.2797
1050.0 2.8163 1.6441 2.0845 1.6929 2.9092 2.3220 1.9030 2.3758 2.4735 2.1235 2.9204
1055.0 2.2075 1.8362 2.2492 1.4543 2.9064 2.1676 2.8083 1.7739 2.3498 2.2492 3.3608
1060.0 2.3732 2.2777 2.3865 1.5913 2.5460 2.5725 2.1087 2.2049 2.4883 2.3938 3.4064
1065.0 2.6802 2.0136 2.0270 1.5279 2.3325 2.1432 2.0568 1.9996 2.6576 2.1604 2.9251
1070.0 1.9728 1.8965 2.0112 1.5979 2.8518 2.1741 2.1853 2.4023 2.9563 2.4424 3.2498
1075.0 2.1604 2.1034 2.2057 1.3552 3.1238 2.1760 2.4639 1.7914 2.3924 2.5883 3.3520
1080.0 2.6178 2.3798 2.1659 1.7651 3.3270 2.4348 2.4093 2.0340 2.6114 2.6475 3.3307
1085.0 2.1492 2.3837 2.2732 1.4227 3.9602 2.4840 3.4526 1.9482 2.9473 2.6439 3.8502
1090.0 2.1574 1.7769 2.5540 1.4373 3.9863 2.2518 3.1700 1.8524 2.8256 2.8454 4.4827
1095.0 2.2868 1.6280 2.6628 1.4682 3.3785 2.2137 2.9518 2.2699 2.8443 2.5566 4.6719
1100.0 2.4541 1.6520 2.6465 1.2889 3.4715 2.4158 2.6130 2.1070 2.3122 2.4123 4.3365
1105.0 2.0026 1.4666 2.8217 1.2269 3.1059 2.2046 3.0034 1.9940 2.6612 2.0621 4.6718
1110.0 2.2604 1.7666 3.2216 1.3181 1.9614 1.7190 3.2468 1.7889 1.9152 2.2218 5.1403
